Date,Close
1/2/2020,72.960464
1/3/2020,72.251137
1/6/2020,72.826866
1/7/2020,72.48436
1/8/2020,73.65036
1/9/2020,75.214745
1/10/2020,75.384781
1/13/2020,76.995331
1/14/2020,75.95565
1/15/2020,75.630127
1/16/2020,76.577515
1/17/2020,77.425308
1/21/2020,76.900612
1/22/2020,77.175102
1/23/2020,77.546753
1/24/2020,77.32328
1/27/2020,75.049576
1/28/2020,77.172668
1/29/2020,78.788055
1/30/2020,78.673897
1/31/2020,75.185593
2/3/2020,74.979118
2/4/2020,77.454453
2/5/2020,78.086044
2/6/2020,78.999397
2/7/2020,77.925598
2/10/2020,78.2957
2/11/2020,77.823326
2/12/2020,79.671455
2/13/2020,79.104095
2/14/2020,79.123581
2/18/2020,77.674789
2/19/2020,78.799744
2/20/2020,77.991341
2/21/2020,76.226013
2/24/2020,72.605209
2/25/2020,70.14595
2/26/2020,71.258705
2/27/2020,66.600662
2/28/2020,66.561691
3/2/2020,72.758629
3/3/2020,70.447876
3/4/2020,73.715569
3/5/2020,71.324455
3/6/2020,70.377251
3/9/2020,64.810966
3/10/2020,69.47876
3/11/2020,67.065742
3/12/2020,60.442673
3/13/2020,67.684204
3/16/2020,58.976845
3/17/2020,61.570061
3/18/2020,60.06282
3/19/2020,59.602623
3/20/2020,55.818714
3/23/2020,54.632896
3/24/2020,60.11396
3/25/2020,59.782803
3/26/2020,62.928753
3/27/2020,60.323364
3/30/2020,62.044868
3/31/2020,61.918259
4/1/2020,58.660294
4/2/2020,59.639137
4/3/2020,58.782043
4/6/2020,63.910046
4/7/2020,63.169811
4/8/2020,64.786621
4/9/2020,65.254135
4/13/2020,66.534927
4/14/2020,69.895134
4/15/2020,69.257187
4/16/2020,69.807495
4/17/2020,68.860275
4/20/2020,67.430962
4/21/2020,65.346664
4/22/2020,67.228874
4/23/2020,66.968338
4/24/2020,68.901688
4/27/2020,68.950386
4/28/2020,67.832756
4/29/2020,70.060722
4/30/2020,71.538727
5/1/2020,70.387009
5/4/2020,71.382881
5/5/2020,72.454269
5/6/2020,73.201782
5/7/2020,73.959068
5/8/2020,75.719414
5/11/2020,76.910896
5/12/2020,76.031906
5/13/2020,75.113907
5/14/2020,75.575356
5/15/2020,75.128563
5/18/2020,76.898674
5/19/2020,76.45433
5/20/2020,77.941216
5/21/2020,77.36013
5/22/2020,77.8582
5/26/2020,77.330826
5/27/2020,77.667747
5/28/2020,77.701942
5/29/2020,77.626251
6/1/2020,78.58091
6/2/2020,78.944702
6/3/2020,79.379272
6/4/2020,78.695656
6/5/2020,80.936974
6/8/2020,81.415512
6/9/2020,83.98645
6/10/2020,86.147232
6/11/2020,82.011261
6/12/2020,82.719299
6/15/2020,83.742317
6/16/2020,85.961655
6/17/2020,85.84201
6/18/2020,85.876213
6/19/2020,85.385445
6/22/2020,87.619469
6/23/2020,89.489677
6/24/2020,87.910011
6/25/2020,89.077072
6/26/2020,86.340111
6/29/2020,88.329964
6/30/2020,89.067299
7/1/2020,88.898849
7/2/2020,88.898849
7/6/2020,91.276886
7/7/2020,90.993683
7/8/2020,93.112923
7/9/2020,93.513344
7/10/2020,93.67691
7/13/2020,93.244766
7/14/2020,94.787827
7/15/2020,95.43972
7/16/2020,94.265343
7/17/2020,94.07489
7/20/2020,96.057426
7/21/2020,94.731651
7/22/2020,94.99778
7/23/2020,90.673828
7/24/2020,90.449219
7/27/2020,92.592873
7/28/2020,91.071815
7/29/2020,92.817513
7/30/2020,93.940613
7/31/2020,103.775124
8/3/2020,106.389999
8/4/2020,107.100517
8/5/2020,107.488708
8/6/2020,111.238907
8/7/2020,108.709808
8/10/2020,110.289886
8/11/2020,107.00988
8/12/2020,110.566284
8/13/2020,112.523041
8/14/2020,112.422745
8/17/2020,112.129234
8/18/2020,113.063583
8/19/2020,113.205437
8/20/2020,115.717422
8/21/2020,121.680626
8/24/2020,123.135956
8/25/2020,122.125778
8/26/2020,123.786575
8/27/2020,122.30677
8/28/2020,122.108665
8/31/2020,126.249641
9/1/2020,131.278503
9/2/2020,128.558594
9/3/2020,118.26609
9/4/2020,118.34436
9/8/2020,110.380379
9/9/2020,114.783066
9/10/2020,111.035889
9/11/2020,109.578102
9/14/2020,112.865456
9/15/2020,113.04155
9/16/2020,109.705292
9/17/2020,107.954002
9/18/2020,104.529671
9/21/2020,107.699638
9/22/2020,109.39222
9/23/2020,104.803635
9/24/2020,105.879845
9/25/2020,109.852058
9/28/2020,112.474113
9/29/2020,111.622925
9/30/2020,113.305725
10/1/2020,114.264526
10/2/2020,110.57605
10/5/2020,113.980804
10/6/2020,110.713028
10/7/2020,112.591507
10/8/2020,112.483879
10/9/2020,114.440628
10/12/2020,121.709969
10/13/2020,118.481316
10/14/2020,118.569382
10/15/2020,118.09977
10/16/2020,116.446312
10/19/2020,113.472046
10/20/2020,114.968979
10/21/2020,114.342812
10/22/2020,113.247017
10/23/2020,112.552376
10/26/2020,112.562164
10/27/2020,114.078644
10/28/2020,108.795403
10/29/2020,112.826317
10/30/2020,106.506004
11/2/2020,106.417961
11/3/2020,108.051849
11/4/2020,112.464333
11/5/2020,116.456093
11/6/2020,116.323784
11/9/2020,114.001045
11/10/2020,113.657997
11/11/2020,117.107841
11/12/2020,116.83342
11/13/2020,116.882423
11/16/2020,117.901703
11/17/2020,117.009827
11/18/2020,115.676941
11/19/2020,116.27478
11/20/2020,115.000694
11/23/2020,111.580261
11/24/2020,112.873978
11/25/2020,113.716812
11/27/2020,114.265671
11/30/2020,116.676605
12/1/2020,120.273453
12/2/2020,120.626274
12/3/2020,120.489059
12/4/2020,119.812813
12/7/2020,121.282921
12/8/2020,121.900368
12/9/2020,119.352188
12/10/2020,120.783081
12/11/2020,119.969627
12/14/2020,119.352188
12/15/2020,125.330574
12/16/2020,125.261978
12/17/2020,126.134224
12/18/2020,124.13488
12/21/2020,125.673615
12/22/2020,129.250839
12/23/2020,128.349182
12/24/2020,129.339035
12/28/2020,133.964951
12/29/2020,132.181183
12/30/2020,131.054153
12/31/2020,130.044678
1/4/2021,126.830086
1/5/2021,128.398178
1/6/2021,124.076111
1/7/2021,128.309967
1/8/2021,129.417419
1/11/2021,126.408653
1/12/2021,126.232231
1/13/2021,128.280563
1/14/2021,126.34005
1/15/2021,124.605324
1/19/2021,125.28157
1/20/2021,129.397842
1/21/2021,134.141327
1/22/2021,136.297501
1/25/2021,140.070724
1/26/2021,140.305939
1/27/2021,139.227905
1/28/2021,134.356979
1/29/2021,129.329224
2/1/2021,131.465775
2/2/2021,132.298828
2/3/2021,131.26976
2/4/2021,134.650986
2/5/2021,134.23381
2/8/2021,134.381073
2/9/2021,133.497681
2/10/2021,132.88913
2/11/2021,132.633957
2/12/2021,132.869492
2/16/2021,130.729752
2/17/2021,128.423172
2/18/2021,127.314064
2/19/2021,127.471107
2/22/2021,123.672592
2/23/2021,123.535172
2/24/2021,123.034599
2/25/2021,118.755127
2/26/2021,119.020149
3/1/2021,125.429527
3/2/2021,122.808823
3/3/2021,119.805367
3/4/2021,117.911018
3/5/2021,119.177185
3/8/2021,114.21067
3/9/2021,118.853287
3/10/2021,117.763802
3/11/2021,119.707214
3/12/2021,118.794388
3/15/2021,121.699707
3/16/2021,123.250542
3/17/2021,122.45549
3/18/2021,118.303612
3/19/2021,117.773605
3/22/2021,121.110794
3/23/2021,120.276497
3/24/2021,117.87175
3/25/2021,118.362518
3/26/2021,118.971054
3/29/2021,119.147736
3/30/2021,117.685265
3/31/2021,119.8937
4/1/2021,120.727989
4/5/2021,123.57444
4/6/2021,123.878708
4/7/2021,125.537491
4/8/2021,127.952065
4/9/2021,130.543289
4/12/2021,128.815811
4/13/2021,131.946869
4/14/2021,129.591217
4/15/2021,132.015579
4/16/2021,131.68187
4/19/2021,132.349289
4/20/2021,130.651245
4/21/2021,131.034042
4/22/2021,129.502853
4/23/2021,131.838898
4/26/2021,132.231522
4/27/2021,131.907578
4/28/2021,131.112549
4/29/2021,131.014404
4/30/2021,129.031723
5/3/2021,130.091782
5/4/2021,125.488411
5/5/2021,125.733803
5/6/2021,127.343529
5/7/2021,128.021912
5/10/2021,124.718369
5/11/2021,123.794174
5/12/2021,120.706909
5/13/2021,122.869965
5/14/2021,125.308296
5/17/2021,124.148117
5/18/2021,122.751968
5/19/2021,122.594658
5/20/2021,125.170639
5/21/2021,123.322235
5/24/2021,124.964172
5/25/2021,124.767525
5/26/2021,124.718369
5/27/2021,123.174744
5/28/2021,122.516006
6/1/2021,122.191559
6/2/2021,122.958435
6/3/2021,121.463989
6/4/2021,123.774513
6/7/2021,123.784348
6/8/2021,124.610207
6/9/2021,124.993668
6/10/2021,123.990814
6/11/2021,125.209953
6/14/2021,128.287369
6/15/2021,127.461479
6/16/2021,127.962944
6/17/2021,129.575348
6/18/2021,128.2677
6/21/2021,130.076782
6/22/2021,131.728561
6/23/2021,131.453262
6/24/2021,131.168121
6/25/2021,130.873169
6/28/2021,132.515106
6/29/2021,134.039063
6/30/2021,134.658463
7/1/2021,134.963272
7/2/2021,137.608063
7/6/2021,139.633453
7/7/2021,142.140594
7/8/2021,140.832932
7/9/2021,142.671524
7/12/2021,142.071777
7/13/2021,143.192612
7/14/2021,146.643616
7/15/2021,145.984879
7/16/2021,143.930023
7/19/2021,140.056198
7/20/2021,143.694031
7/21/2021,142.956665
7/22/2021,144.33313
7/23/2021,146.063538
7/26/2021,146.486343
7/27/2021,144.303635
7/28/2021,142.543701
7/29/2021,143.192612
7/30/2021,143.408936
8/2/2021,143.074631
8/3/2021,144.883667
8/4/2021,144.480606
8/5/2021,144.58876
8/6/2021,143.89949
8/9/2021,143.850235
8/10/2021,143.367767
8/11/2021,143.623779
8/12/2021,146.60733
8/13/2021,146.814117
8/16/2021,148.803131
8/17/2021,147.887405
8/18/2021,144.116135
8/19/2021,144.450882
8/20/2021,145.918045
8/23/2021,147.414749
8/24/2021,147.326126
8/25/2021,146.085449
8/26/2021,145.278015
8/27/2021,146.321777
8/30/2021,150.772476
8/31/2021,149.502274
9/1/2021,150.171829
9/2/2021,151.294357
9/3/2021,151.934402
9/7/2021,154.28775
9/8/2021,152.731964
9/9/2021,151.707932
9/10/2021,146.686096
9/13/2021,147.257217
9/14/2021,145.849121
9/15/2021,146.745148
9/16/2021,146.50885
9/17/2021,143.820709
9/20/2021,140.74855
9/21/2021,141.231018
9/22/2021,143.613937
9/23/2021,144.578918
9/24/2021,144.667526
9/27/2021,143.141296
9/28/2021,139.734344
9/29/2021,140.640259
9/30/2021,139.330612
10/1/2021,140.462982
10/4/2021,137.006821
10/5/2021,138.946609
10/6/2021,139.822968
10/7/2021,141.093185
10/8/2021,140.709137
10/11/2021,140.620514
10/12/2021,139.340454
10/13/2021,138.749695
10/14/2021,141.555969
10/15/2021,142.6194
10/18/2021,144.303192
10/19/2021,146.479309
10/20/2021,146.971664
10/21/2021,147.188278
10/22/2021,146.4104
10/25/2021,146.36116
10/26/2021,147.030716
10/27/2021,146.567932
10/28/2021,150.230911
10/29/2021,147.503372
11/1/2021,146.676254
11/2/2021,147.720001
11/3/2021,149.16748
11/4/2021,148.64563
11/5/2021,149.178116
11/8/2021,148.349777
11/9/2021,148.714615
11/10/2021,145.864792
11/11/2021,145.815445
11/12/2021,147.906006
11/15/2021,147.915863
11/16/2021,148.901978
11/17/2021,151.357376
11/18/2021,155.676514
11/19/2021,158.319275
11/22/2021,158.782776
11/23/2021,159.167343
11/24/2021,159.689987
11/26/2021,154.631256
11/29/2021,158.013596
11/30/2021,163.003281
12/1/2021,162.480667
12/2/2021,161.484711
12/3/2021,159.59137
12/6/2021,163.023026
12/7/2021,168.801575
12/8/2021,172.647415
12/9/2021,172.134628
12/10/2021,176.95668
12/13/2021,173.298233
12/14/2021,171.907822
12/15/2021,176.808777
12/16/2021,169.866577
12/17/2021,168.762161
12/20/2021,167.391464
12/21/2021,170.586487
12/22/2021,173.199615
12/23/2021,173.830734
12/27/2021,177.824478
12/28/2021,176.798904
