Date,Close
3/30/2021,211.873337
3/31/2021,222.643326
4/1/2021,220.583328
4/5/2021,230.350006
4/6/2021,230.539993
4/7/2021,223.656662
4/8/2021,227.933334
4/9/2021,225.67334
4/12/2021,233.993332
4/13/2021,254.106674
4/14/2021,244.07666
4/15/2021,246.28334
4/16/2021,246.593338
4/19/2021,238.210007
4/20/2021,239.66333
4/21/2021,248.039993
4/22/2021,239.896667
4/23/2021,243.133331
4/26/2021,246.066666
4/27/2021,234.91333
4/28/2021,231.46666
4/29/2021,225.666672
4/30/2021,236.479996
5/3/2021,228.300003
5/4/2021,224.53334
5/5/2021,223.646667
5/6/2021,221.179993
5/7/2021,224.123337
5/10/2021,209.679993
5/11/2021,205.733337
5/12/2021,196.630005
5/13/2021,190.563339
5/14/2021,196.580002
5/17/2021,192.276672
5/18/2021,192.623337
5/19/2021,187.820007
5/20/2021,195.593338
5/21/2021,193.626663
5/24/2021,202.146667
5/25/2021,201.563339
5/26/2021,206.376663
5/27/2021,210.28334
5/28/2021,208.406662
6/1/2021,207.96666
6/2/2021,201.706665
6/3/2021,190.946671
6/4/2021,199.683334
6/7/2021,201.710007
6/8/2021,201.196671
6/9/2021,199.593338
6/10/2021,203.373337
6/11/2021,203.296661
6/14/2021,205.896667
6/15/2021,199.786667
6/16/2021,201.623337
6/17/2021,205.53334
6/18/2021,207.770004
6/21/2021,206.943329
6/22/2021,207.903336
6/23/2021,218.856674
6/24/2021,226.606674
6/25/2021,223.956665
6/28/2021,229.573334
6/29/2021,226.919998
6/30/2021,226.566666
7/1/2021,225.973328
7/2/2021,226.300003
7/6/2021,219.860001
7/7/2021,214.883331
7/8/2021,217.603333
7/9/2021,218.983337
7/12/2021,228.566666
7/13/2021,222.846664
7/14/2021,217.793335
7/15/2021,216.866669
7/16/2021,214.740005
7/19/2021,215.406662
7/20/2021,220.166672
7/21/2021,218.429993
7/22/2021,216.419998
7/23/2021,214.460007
7/26/2021,219.206665
7/27/2021,214.926666
7/28/2021,215.660004
7/29/2021,225.78334
7/30/2021,229.066666
8/2/2021,236.556671
8/3/2021,236.580002
8/4/2021,236.973328
8/5/2021,238.210007
8/6/2021,233.03334
8/9/2021,237.919998
8/10/2021,236.66333
8/11/2021,235.940002
8/12/2021,240.75
8/13/2021,239.056671
8/16/2021,228.723328
8/17/2021,221.903336
8/18/2021,229.66333
8/19/2021,224.490005
8/20/2021,226.753326
8/23/2021,235.433334
8/24/2021,236.16333
8/25/2021,237.066666
8/26/2021,233.720001
8/27/2021,237.306671
8/30/2021,243.636673
8/31/2021,245.240005
9/1/2021,244.696671
9/2/2021,244.130005
9/3/2021,244.523331
9/7/2021,250.973328
9/8/2021,251.289993
9/9/2021,251.619995
9/10/2021,245.42334
9/13/2021,247.666672
9/14/2021,248.16333
9/15/2021,251.943329
9/16/2021,252.330002
9/17/2021,253.16333
9/20/2021,243.389999
9/21/2021,246.460007
9/22/2021,250.646667
9/23/2021,251.213333
9/24/2021,258.130005
9/27/2021,263.786682
9/28/2021,259.186676
9/29/2021,260.436676
9/30/2021,258.493347
10/1/2021,258.406677
10/4/2021,260.51001
10/5/2021,260.196655
10/6/2021,260.916656
10/7/2021,264.536682
10/8/2021,261.829987
10/11/2021,263.980011
10/12/2021,268.573334
10/13/2021,270.359985
10/14/2021,272.773346
10/15/2021,281.01001
10/18/2021,290.036682
10/19/2021,288.089996
10/20/2021,288.600006
10/21/2021,298
10/22/2021,303.226654
10/25/2021,341.619995
10/26/2021,339.476654
10/27/2021,345.953339
10/28/2021,359.013336
10/29/2021,371.333344
11/1/2021,402.863342
11/2/2021,390.666656
11/3/2021,404.619995
11/4/2021,409.970001
11/5/2021,407.363342
11/8/2021,387.646667
11/9/2021,341.166656
11/10/2021,355.983337
11/11/2021,354.503326
11/12/2021,344.473328
11/15/2021,337.796661
11/16/2021,351.57666
11/17/2021,363.003326
11/18/2021,365.459991
11/19/2021,379.019989
11/22/2021,385.623322
11/23/2021,369.676666
11/24/2021,372
11/26/2021,360.640015
11/29/2021,378.996674
11/30/2021,381.58667
12/1/2021,365
12/2/2021,361.533325
12/3/2021,338.323334
12/6/2021,336.33667
12/7/2021,350.583344
12/8/2021,356.320007
12/9/2021,334.600006
12/10/2021,339.01001
12/13/2021,322.136658
12/14/2021,319.503326
12/15/2021,325.329987
12/16/2021,308.973328
12/17/2021,310.856659
12/20/2021,299.980011
12/21/2021,312.843323
12/22/2021,336.290009
12/23/2021,355.666656
12/27/2021,364.646667
12/28/2021,362.823334
12/29/2021,362.063324
12/30/2021,356.779999
12/31/2021,352.26001
1/3/2022,399.926666
1/4/2022,383.196655
1/5/2022,362.706665
1/6/2022,354.899994
1/7/2022,342.320007
1/10/2022,352.706665
1/11/2022,354.799988
1/12/2022,368.73999
1/13/2022,343.853333
1/14/2022,349.869995
1/18/2022,343.503326
1/19/2022,331.883331
1/20/2022,332.089996
1/21/2022,314.633331
1/24/2022,310
1/25/2022,306.133331
1/26/2022,312.470001
1/27/2022,276.366669
1/28/2022,282.116669
1/31/2022,312.23999
2/1/2022,310.416656
2/2/2022,301.886658
2/3/2022,297.046661
2/4/2022,307.773346
2/7/2022,302.446655
2/8/2022,307.333344
2/9/2022,310.666656
2/10/2022,301.516663
2/11/2022,286.666656
2/14/2022,291.920013
2/15/2022,307.476654
2/16/2022,307.796661
2/17/2022,292.116669
2/18/2022,285.660004
2/22/2022,273.843323
2/23/2022,254.679993
2/24/2022,266.92334
2/25/2022,269.956665
2/28/2022,290.143341
3/1/2022,288.123322
3/2/2022,293.296661
3/3/2022,279.763336
3/4/2022,279.429993
3/7/2022,268.193329
3/8/2022,274.799988
3/9/2022,286.323334
3/10/2022,279.433319
3/11/2022,265.116669
3/14/2022,255.456665
3/15/2022,267.296661
3/16/2022,280.07666
3/17/2022,290.533325
3/18/2022,301.796661
3/21/2022,307.053345
3/22/2022,331.32666
3/23/2022,333.036682
3/24/2022,337.973328
3/25/2022,336.880005
3/28/2022,363.946655
3/29/2022,366.523346
3/30/2022,364.66333
3/31/2022,359.200012
4/1/2022,361.529999
4/4/2022,381.816681
4/5/2022,363.753326
4/6/2022,348.58667
4/7/2022,352.420013
4/8/2022,341.829987
4/11/2022,325.309998
4/12/2022,328.983337
4/13/2022,340.790009
4/14/2022,328.333344
4/18/2022,334.763336
4/19/2022,342.716675
4/20/2022,325.733337
4/21/2022,336.26001
4/22/2022,335.016663
4/25/2022,332.67334
4/26/2022,292.140015
4/27/2022,293.83667
4/28/2022,292.503326
4/29/2022,290.253326
5/2/2022,300.980011
5/3/2022,303.083344
5/4/2022,317.540009
5/5/2022,291.093323
5/6/2022,288.549988
5/9/2022,262.369995
5/10/2022,266.679993
5/11/2022,244.666672
5/12/2022,242.666672
5/13/2022,256.529999
5/16/2022,241.456665
5/17/2022,253.869995
5/18/2022,236.603333
5/19/2022,236.473328
5/20/2022,221.300003
5/23/2022,224.96666
5/24/2022,209.386673
5/25/2022,219.600006
5/26/2022,235.910004
5/27/2022,253.210007
5/31/2022,252.753326
6/1/2022,246.789993
6/2/2022,258.333344
6/3/2022,234.516663
6/6/2022,238.279999
6/7/2022,238.886673
6/8/2022,241.866669
6/9/2022,239.706665
6/10/2022,232.229996
6/13/2022,215.736664
6/14/2022,220.889999
6/15/2022,233
6/16/2022,213.100006
6/17/2022,216.759995
6/21/2022,237.036667
6/22/2022,236.08667
6/23/2022,235.070007
6/24/2022,245.706665
6/27/2022,244.919998
6/28/2022,232.66333
6/29/2022,228.490005
6/30/2022,224.473328
7/1/2022,227.263336
7/5/2022,233.066666
7/6/2022,231.733337
7/7/2022,244.543335
7/8/2022,250.763336
7/11/2022,234.343338
7/12/2022,233.070007
7/13/2022,237.039993
7/14/2022,238.313339
7/15/2022,240.066666
7/18/2022,240.546661
7/19/2022,245.529999
7/20/2022,247.5
7/21/2022,271.706665
7/22/2022,272.243347
7/25/2022,268.433319
7/26/2022,258.859985
7/27/2022,274.820007
7/28/2022,280.899994
7/29/2022,297.149994
8/1/2022,297.276672
8/2/2022,300.58667
8/3/2022,307.396667
8/4/2022,308.633331
8/5/2022,288.170013
8/8/2022,290.42334
8/9/2022,283.333344
8/10/2022,294.356659
8/11/2022,286.630005
8/12/2022,300.029999
8/15/2022,309.320007
8/16/2022,306.563324
8/17/2022,303.996674
8/18/2022,302.869995
8/19/2022,296.666656
8/22/2022,289.91333
8/23/2022,296.453339
8/24/2022,297.09668
8/25/2022,296.070007
8/26/2022,288.089996
8/29/2022,284.820007
8/30/2022,277.700012
8/31/2022,275.609985
9/1/2022,277.160004
9/2/2022,270.209991
9/6/2022,274.420013
9/7/2022,283.700012
9/8/2022,289.26001
9/9/2022,299.679993
9/12/2022,304.420013
9/13/2022,292.130005
9/14/2022,302.609985
9/15/2022,303.75
9/16/2022,303.350006
9/19/2022,309.070007
9/20/2022,308.730011
9/21/2022,300.799988
9/22/2022,288.589996
9/23/2022,275.329987
9/26/2022,276.01001
9/27/2022,282.940002
9/28/2022,287.809998
9/29/2022,268.209991
9/30/2022,265.25
10/3/2022,242.399994
10/4/2022,249.440002
10/5/2022,240.809998
10/6/2022,238.130005
10/7/2022,223.070007
10/10/2022,222.960007
10/11/2022,216.5
10/12/2022,217.240005
10/13/2022,221.720001
10/14/2022,204.990005
10/17/2022,219.350006
10/18/2022,220.190002
10/19/2022,222.039993
10/20/2022,207.279999
10/21/2022,214.440002
10/24/2022,211.25
10/25/2022,222.419998
10/26/2022,224.639999
10/27/2022,225.089996
10/28/2022,228.520004
10/31/2022,227.539993
11/1/2022,227.820007
11/2/2022,214.979996
11/3/2022,215.309998
11/4/2022,207.470001
11/7/2022,197.080002
11/8/2022,191.300003
11/9/2022,177.589996
11/10/2022,190.720001
11/11/2022,195.970001
11/14/2022,190.949997
11/15/2022,194.419998
11/16/2022,186.919998
11/17/2022,183.169998
11/18/2022,180.190002
11/21/2022,167.869995
11/22/2022,169.910004
11/23/2022,183.199997
11/25/2022,182.860001
11/28/2022,182.919998
11/29/2022,180.830002
11/30/2022,194.699997
12/1/2022,194.699997
12/2/2022,194.860001
12/5/2022,182.449997
12/6/2022,179.820007
12/7/2022,174.039993
12/8/2022,173.440002
12/9/2022,179.050003
12/12/2022,167.820007
12/13/2022,160.949997
12/14/2022,156.800003
12/15/2022,157.669998
12/16/2022,150.229996
12/19/2022,149.869995
12/20/2022,137.800003
12/21/2022,137.570007
12/22/2022,125.349998
12/23/2022,123.150002
12/27/2022,109.099998
12/28/2022,112.709999
12/29/2022,121.82
12/30/2022,123.18
1/3/2023,108.099998
1/4/2023,113.639999
1/5/2023,110.339996
1/6/2023,113.059998
1/9/2023,119.769997
1/10/2023,118.849998
1/11/2023,123.220001
1/12/2023,123.559998
1/13/2023,122.400002
1/17/2023,131.490005
1/18/2023,128.779999
1/19/2023,127.169998
1/20/2023,133.419998
1/23/2023,143.75
1/24/2023,143.889999
1/25/2023,144.429993
1/26/2023,160.270004
1/27/2023,177.899994
1/30/2023,166.660004
1/31/2023,173.220001
2/1/2023,181.410004
2/2/2023,188.270004
2/3/2023,189.979996
2/6/2023,194.759995
2/7/2023,196.809998
2/8/2023,201.289993
2/9/2023,207.320007
2/10/2023,196.889999
2/13/2023,194.639999
2/14/2023,209.25
2/15/2023,214.240005
2/16/2023,202.039993
2/17/2023,208.309998
2/21/2023,197.369995
2/22/2023,200.860001
2/23/2023,202.070007
2/24/2023,196.880005
2/27/2023,207.630005
2/28/2023,205.710007
3/1/2023,202.770004
3/2/2023,190.899994
3/3/2023,197.789993
3/6/2023,193.809998
3/7/2023,187.710007
3/8/2023,182
3/9/2023,172.919998
3/10/2023,173.440002
3/13/2023,174.479996
3/14/2023,183.259995
3/15/2023,180.449997
3/16/2023,184.130005
3/17/2023,180.130005
3/20/2023,183.25
3/21/2023,197.580002
3/22/2023,191.149994
3/23/2023,192.220001
3/24/2023,190.410004
3/27/2023,191.809998
3/28/2023,189.190002
3/29/2023,193.880005
3/30/2023,195.279999
3/31/2023,207.460007
4/3/2023,194.770004
4/4/2023,192.580002
4/5/2023,185.520004
4/6/2023,185.059998
4/10/2023,184.509995
4/11/2023,186.789993
4/12/2023,180.539993
4/13/2023,185.899994
4/14/2023,185
4/17/2023,187.039993
4/18/2023,184.309998
4/19/2023,180.589996
4/20/2023,162.990005
4/21/2023,165.080002
4/24/2023,162.550003
4/25/2023,160.669998
4/26/2023,153.75
4/27/2023,160.190002
4/28/2023,164.309998
5/1/2023,161.830002
5/2/2023,160.309998
5/3/2023,160.610001
5/4/2023,161.199997
5/5/2023,170.059998
5/8/2023,171.789993
5/9/2023,169.149994
5/10/2023,168.539993
5/11/2023,172.080002
5/12/2023,167.979996
5/15/2023,166.350006
5/16/2023,166.520004
5/17/2023,173.860001
5/18/2023,176.889999
5/19/2023,180.139999
5/22/2023,188.869995
5/23/2023,185.770004
5/24/2023,182.899994
5/25/2023,184.470001
5/26/2023,193.169998
5/30/2023,201.160004
5/31/2023,203.929993
6/1/2023,207.520004
6/2/2023,213.970001
6/5/2023,217.610001
6/6/2023,221.309998
6/7/2023,224.570007
6/8/2023,234.860001
6/9/2023,244.399994
6/12/2023,249.830002
6/13/2023,258.709991
6/14/2023,256.790009
6/15/2023,255.899994
6/16/2023,260.540009
6/20/2023,274.450012
6/21/2023,259.459991
6/22/2023,264.609985
6/23/2023,256.600006
6/26/2023,241.050003
6/27/2023,250.210007
6/28/2023,256.23999
6/29/2023,257.5
6/30/2023,261.769989
7/3/2023,279.820007
7/5/2023,282.480011
7/6/2023,276.540009
7/7/2023,274.429993
7/10/2023,269.609985
7/11/2023,269.790009
7/12/2023,271.98999
7/13/2023,277.899994
7/14/2023,281.380005
7/17/2023,290.380005
7/18/2023,293.339996
7/19/2023,291.26001
7/20/2023,262.899994
7/21/2023,260.019989
7/24/2023,269.059998
7/25/2023,265.279999
7/26/2023,264.350006
7/27/2023,255.710007
7/28/2023,266.440002
7/31/2023,267.429993
8/1/2023,261.070007
8/2/2023,254.110001
8/3/2023,259.320007
8/4/2023,253.860001
8/7/2023,251.449997
8/8/2023,249.699997
8/9/2023,242.190002
8/10/2023,245.339996
8/11/2023,242.649994
8/14/2023,239.759995
8/15/2023,232.960007
8/16/2023,225.600006
8/17/2023,219.220001
8/18/2023,215.490005
8/21/2023,231.279999
8/22/2023,233.190002
8/23/2023,236.860001
8/24/2023,230.039993
8/25/2023,238.589996
8/28/2023,238.820007
8/29/2023,257.179993
8/30/2023,256.899994
8/31/2023,258.079987
9/1/2023,245.009995
9/5/2023,256.48999
9/6/2023,251.919998
9/7/2023,251.490005
9/8/2023,248.5
9/11/2023,273.579987
9/12/2023,267.480011
9/13/2023,271.299988
9/14/2023,276.040009
9/15/2023,274.390015
9/18/2023,265.279999
9/19/2023,266.5
9/20/2023,262.589996
9/21/2023,255.699997
9/22/2023,244.880005
9/25/2023,246.990005
9/26/2023,244.119995
9/27/2023,240.5
9/28/2023,246.380005
9/29/2023,250.220001
10/2/2023,251.600006
10/3/2023,246.529999
10/4/2023,261.160004
10/5/2023,260.049988
10/6/2023,260.529999
10/9/2023,259.670013
10/10/2023,263.619995
10/11/2023,262.98999
10/12/2023,258.869995
10/13/2023,251.119995
10/16/2023,253.919998
10/17/2023,254.850006
10/18/2023,242.679993
10/19/2023,220.110001
10/20/2023,211.990005
10/23/2023,212.080002
10/24/2023,216.520004
10/25/2023,212.419998
10/26/2023,205.759995
10/27/2023,207.300003
10/30/2023,197.360001
10/31/2023,200.839996
11/1/2023,205.660004
11/2/2023,218.509995
11/3/2023,219.960007
11/6/2023,219.270004
11/7/2023,222.179993
11/8/2023,222.110001
11/9/2023,209.979996
11/10/2023,214.649994
11/13/2023,223.710007
11/14/2023,237.410004
11/15/2023,242.839996
11/16/2023,233.589996
11/17/2023,234.300003
11/20/2023,235.600006
11/21/2023,241.199997
11/22/2023,234.210007
11/24/2023,235.449997
11/27/2023,236.080002
11/28/2023,246.720001
11/29/2023,244.139999
11/30/2023,240.080002
12/1/2023,238.830002
12/4/2023,235.580002
12/5/2023,238.720001
12/6/2023,239.369995
12/7/2023,242.639999
12/8/2023,243.839996
12/11/2023,239.740005
12/12/2023,237.009995
12/13/2023,239.289993
12/14/2023,251.050003
12/15/2023,253.5
12/18/2023,252.080002
12/19/2023,257.220001
12/20/2023,247.139999
12/21/2023,254.5
12/22/2023,252.539993
12/26/2023,256.609985
12/27/2023,261.440002
12/28/2023,253.179993
12/29/2023,248.479996
1/2/2024,248.419998
1/3/2024,238.449997
1/4/2024,237.929993
1/5/2024,237.490005
1/8/2024,240.449997
1/9/2024,234.960007
1/10/2024,233.940002
1/11/2024,227.220001
1/12/2024,218.889999
1/16/2024,219.910004
1/17/2024,215.550003
1/18/2024,211.880005
1/19/2024,212.190002
1/22/2024,208.800003
1/23/2024,209.139999
1/24/2024,207.830002
1/25/2024,182.630005
1/26/2024,183.25
1/29/2024,190.929993
1/30/2024,191.589996
1/31/2024,187.289993
2/1/2024,188.860001
2/2/2024,187.910004
2/5/2024,181.059998
2/6/2024,185.100006
2/7/2024,187.580002
2/8/2024,189.559998
2/9/2024,193.570007
2/12/2024,188.130005
2/13/2024,184.020004
2/14/2024,188.710007
2/15/2024,200.449997
2/16/2024,199.949997
2/20/2024,193.759995
2/21/2024,194.770004
2/22/2024,197.410004
2/23/2024,191.970001
2/26/2024,199.399994
2/27/2024,199.729996
2/28/2024,202.039993
2/29/2024,201.880005
3/1/2024,202.639999
3/4/2024,188.139999
3/5/2024,180.740005
3/6/2024,176.539993
3/7/2024,178.649994
3/8/2024,175.339996
3/11/2024,177.770004
3/12/2024,177.539993
3/13/2024,169.479996
3/14/2024,162.5
3/15/2024,163.570007
3/18/2024,173.800003
3/19/2024,171.320007
3/20/2024,175.660004
3/21/2024,172.820007
3/22/2024,170.830002
3/25/2024,172.630005
3/26/2024,177.669998
3/27/2024,179.830002
3/28/2024,175.789993
4/1/2024,175.220001
4/2/2024,166.630005
4/3/2024,168.380005
4/4/2024,171.110001
4/5/2024,164.899994
4/8/2024,172.979996
4/9/2024,176.880005
4/10/2024,171.759995
4/11/2024,174.600006
4/12/2024,171.050003
4/15/2024,161.479996
4/16/2024,157.110001
4/17/2024,155.449997
4/18/2024,149.929993
4/19/2024,147.050003
4/22/2024,142.050003
4/23/2024,144.679993
4/24/2024,162.130005
4/25/2024,170.179993
4/26/2024,168.289993
4/29/2024,194.050003
4/30/2024,183.279999
5/1/2024,179.990005
5/2/2024,180.009995
5/3/2024,181.190002
5/6/2024,184.759995
5/7/2024,177.809998
5/8/2024,174.720001
5/9/2024,171.970001
5/10/2024,168.470001
5/13/2024,171.889999
5/14/2024,177.550003
5/15/2024,173.990005
5/16/2024,174.839996
5/17/2024,177.460007
5/20/2024,174.949997
5/21/2024,186.600006
5/22/2024,180.110001
5/23/2024,173.740005
5/24/2024,179.240005
5/28/2024,176.75
5/29/2024,176.190002
5/30/2024,178.789993
5/31/2024,178.080002
6/3/2024,176.289993
6/4/2024,174.770004
6/5/2024,175
6/6/2024,177.940002
6/7/2024,177.479996
6/10/2024,173.789993
6/11/2024,170.660004
6/12/2024,177.289993
6/13/2024,182.470001
6/14/2024,178.009995
6/17/2024,187.440002
6/18/2024,184.860001
6/20/2024,181.570007
6/21/2024,183.009995
6/24/2024,182.580002
6/25/2024,187.350006
6/26/2024,196.369995
6/27/2024,197.419998
6/28/2024,197.880005
